"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","richFactor","FoldEnrichment"
"GO:0042832","defense response to protozoan","1/33","28/21066",0.0429739964916417,0.123717064434012,0.0803567374737465,"IRF4",1,0.0357142857142857,22.7987012987013
"GO:0048665","neuron fate specification","1/33","28/21066",0.0429739964916417,0.123717064434012,0.0803567374737465,"SOX1",1,0.0357142857142857,22.7987012987013
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","2/33","213/21066",0.0437628622087282,0.12501789693955,0.0812016545158948,"GATA1/TAL1",2,0.00938967136150235,5.99402475458813
"GO:0034162","toll-like receptor 9 signaling pathway","1/33","29/21066",0.0444751780733408,0.12501789693955,0.0812016545158948,"NR1H4",1,0.0344827586206897,22.012539184953
"GO:0035883","enteroendocrine cell differentiation","1/33","29/21066",0.0444751780733408,0.12501789693955,0.0812016545158948,"PAX6",1,0.0344827586206897,22.012539184953
"GO:0043153","entrainment of circadian clock by photoperiod","1/33","29/21066",0.0444751780733408,0.12501789693955,0.0812016545158948,"ID2",1,0.0344827586206897,22.012539184953
"GO:0045939","negative regulation of steroid metabolic process","1/33","29/21066",0.0444751780733408,0.12501789693955,0.0812016545158948,"SNAI2",1,0.0344827586206897,22.012539184953
"GO:0061311","cell surface receptor signaling pathway involved in heart development","1/33","29/21066",0.0444751780733408,0.12501789693955,0.0812016545158948,"SNAI2",1,0.0344827586206897,22.012539184953
"GO:0072539","T-helper 17 cell differentiation","1/33","29/21066",0.0444751780733408,0.12501789693955,0.0812016545158948,"IRF4",1,0.0344827586206897,22.012539184953
"GO:0006694","steroid biosynthetic process","2/33","215/21066",0.0445047529558269,0.12501789693955,0.0812016545158948,"NR1H4/SNAI2",2,0.00930232558139535,5.93826638477801
"GO:0046890","regulation of lipid biosynthetic process","2/33","216/21066",0.0448774723115611,0.125057122615412,0.0812271323863233,"NR1H4/SNAI2",2,0.00925925925925926,5.91077441077441
"GO:0071383","cellular response to steroid hormone stimulus","2/33","218/21066",0.0456264371863125,0.125057122615412,0.0812271323863233,"RUNX1/TFAP4",2,0.00917431192660551,5.85654712260217
"GO:1902806","regulation of cell cycle G1/S phase transition","2/33","218/21066",0.0456264371863125,0.125057122615412,0.0812271323863233,"GLI1/ID2",2,0.00917431192660551,5.85654712260217
"GO:0032616","interleukin-13 production","1/33","30/21066",0.0459740761635424,0.125057122615412,0.0812271323863233,"IRF4",1,0.0333333333333333,21.2787878787879
"GO:0032682","negative regulation of chemokine production","1/33","30/21066",0.0459740761635424,0.125057122615412,0.0812271323863233,"NR1H4",1,0.0333333333333333,21.2787878787879
"GO:0032753","positive regulation of interleukin-4 production","1/33","30/21066",0.0459740761635424,0.125057122615412,0.0812271323863233,"IRF4",1,0.0333333333333333,21.2787878787879
"GO:0033688","regulation of osteoblast proliferation","1/33","30/21066",0.0459740761635424,0.125057122615412,0.0812271323863233,"GATA1",1,0.0333333333333333,21.2787878787879
"GO:0042359","vitamin D metabolic process","1/33","30/21066",0.0459740761635424,0.125057122615412,0.0812271323863233,"SNAI2",1,0.0333333333333333,21.2787878787879
"GO:0060045","positive regulation of cardiac muscle cell proliferation","1/33","30/21066",0.0459740761635424,0.125057122615412,0.0812271323863233,"GLI1",1,0.0333333333333333,21.2787878787879
"GO:0071295","cellular response to vitamin","1/33","30/21066",0.0459740761635424,0.125057122615412,0.0812271323863233,"SNAI2",1,0.0333333333333333,21.2787878787879
"GO:0007623","circadian rhythm","2/33","219/21066",0.0460026740149466,0.125057122615412,0.0812271323863233,"KLF10/ID2",2,0.0091324200913242,5.82980489829805
"GO:0002285","lymphocyte activation involved in immune response","2/33","221/21066",0.046758634803672,0.126089780676365,0.0818978646986666,"MYB/IRF4",2,0.00904977375565611,5.77704648292884
"GO:0060759","regulation of response to cytokine stimulus","2/33","222/21066",0.0471383501332189,0.126089780676365,0.0818978646986666,"NR1H4/RUNX1",2,0.00900900900900901,5.75102375102375
"GO:0018195","peptidyl-arginine modification","1/33","31/21066",0.0474706941273477,0.126089780676365,0.0818978646986666,"NR1H4",1,0.032258064516129,20.5923753665689
"GO:0060252","positive regulation of glial cell proliferation","1/33","31/21066",0.0474706941273477,0.126089780676365,0.0818978646986666,"MYB",1,0.032258064516129,20.5923753665689
"GO:0060317","cardiac epithelial to mesenchymal transition","1/33","31/21066",0.0474706941273477,0.126089780676365,0.0818978646986666,"SNAI2",1,0.032258064516129,20.5923753665689
"GO:0061037","negative regulation of cartilage development","1/33","31/21066",0.0474706941273477,0.126089780676365,0.0818978646986666,"SNAI2",1,0.032258064516129,20.5923753665689
"GO:0071549","cellular response to dexamethasone stimulus","1/33","31/21066",0.0474706941273477,0.126089780676365,0.0818978646986666,"TFAP4",1,0.032258064516129,20.5923753665689
"GO:0097421","liver regeneration","1/33","31/21066",0.0474706941273477,0.126089780676365,0.0818978646986666,"GLI1",1,0.032258064516129,20.5923753665689
"GO:0048738","cardiac muscle tissue development","2/33","224/21066",0.0479012291607897,0.12686982694872,0.0824045205412682,"GLI1/RUNX1",2,0.00892857142857143,5.69967532467532
"GO:1901888","regulation of cell junction assembly","2/33","225/21066",0.0482843842877651,0.127520296965123,0.0828270139829108,"RUNX1/SNAI2",2,0.00888888888888889,5.67434343434343
"GO:0003180","aortic valve morphogenesis","1/33","32/21066",0.0489650353250559,0.127860810553033,0.0830481844505025,"SNAI2",1,0.03125,19.9488636363636
"GO:0010984","regulation of lipoprotein particle clearance","1/33","32/21066",0.0489650353250559,0.127860810553033,0.0830481844505025,"NR1H4",1,0.03125,19.9488636363636
"GO:0050855","regulation of B cell receptor signaling pathway","1/33","32/21066",0.0489650353250559,0.127860810553033,0.0830481844505025,"RUNX1",1,0.03125,19.9488636363636
"GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/33","32/21066",0.0489650353250559,0.127860810553033,0.0830481844505025,"SNAI2",1,0.03125,19.9488636363636
"GO:0007601","visual perception","2/33","230/21066",0.0502171455210721,0.129567131814368,0.0841564746469293,"PAX6/EPAS1",2,0.00869565217391304,5.55098814229249
"GO:0071695","anatomical structure maturation","2/33","230/21066",0.0502171455210721,0.129567131814368,0.0841564746469293,"TAL1/EPAS1",2,0.00869565217391304,5.55098814229249
"GO:0003203","endocardial cushion morphogenesis","1/33","33/21066",0.0504571031121755,0.129567131814368,0.0841564746469293,"SNAI2",1,0.0303030303030303,19.3443526170799
"GO:0009648","photoperiodism","1/33","33/21066",0.0504571031121755,0.129567131814368,0.0841564746469293,"ID2",1,0.0303030303030303,19.3443526170799
"GO:0032196","transposition","1/33","33/21066",0.0504571031121755,0.129567131814368,0.0841564746469293,"ZNF91",1,0.0303030303030303,19.3443526170799
"GO:0051569","regulation of histone H3-K4 methylation","1/33","33/21066",0.0504571031121755,0.129567131814368,0.0841564746469293,"MYB",1,0.0303030303030303,19.3443526170799
"GO:0010001","glial cell differentiation","2/33","232/21066",0.0509980975029579,0.129797242798246,0.084305936388573,"TAL1/SOX1",2,0.00862068965517241,5.50313479623825
"GO:0050953","sensory perception of light stimulus","2/33","234/21066",0.0517834831918058,0.129797242798246,0.084305936388573,"PAX6/EPAS1",2,0.00854700854700855,5.45609945609946
"GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","1/33","34/21066",0.0519469008394275,0.129797242798246,0.084305936388573,"ID2",1,0.0294117647058824,18.7754010695187
"GO:0009649","entrainment of circadian clock","1/33","34/21066",0.0519469008394275,0.129797242798246,0.084305936388573,"ID2",1,0.0294117647058824,18.7754010695187
"GO:0033280","response to vitamin D","1/33","34/21066",0.0519469008394275,0.129797242798246,0.084305936388573,"SNAI2",1,0.0294117647058824,18.7754010695187
"GO:0043276","anoikis","1/33","34/21066",0.0519469008394275,0.129797242798246,0.084305936388573,"SNAI2",1,0.0294117647058824,18.7754010695187
"GO:0045672","positive regulation of osteoclast differentiation","1/33","34/21066",0.0519469008394275,0.129797242798246,0.084305936388573,"KLF10",1,0.0294117647058824,18.7754010695187
"GO:0045777","positive regulation of blood pressure","1/33","34/21066",0.0519469008394275,0.129797242798246,0.084305936388573,"ID2",1,0.0294117647058824,18.7754010695187
"GO:0070570","regulation of neuron projection regeneration","1/33","34/21066",0.0519469008394275,0.129797242798246,0.084305936388573,"PRRX1",1,0.0294117647058824,18.7754010695187
"GO:1901797","negative regulation of signal transduction by p53 class mediator","1/33","34/21066",0.0519469008394275,0.129797242798246,0.084305936388573,"SNAI2",1,0.0294117647058824,18.7754010695187
"GO:0015721","bile acid and bile salt transport","1/33","35/21066",0.0534344318527551,0.131389173282504,0.0853399274599355,"NR1H4",1,0.0285714285714286,18.238961038961
"GO:0021696","cerebellar cortex morphogenesis","1/33","35/21066",0.0534344318527551,0.131389173282504,0.0853399274599355,"GLI1",1,0.0285714285714286,18.238961038961
"GO:0033687","osteoblast proliferation","1/33","35/21066",0.0534344318527551,0.131389173282504,0.0853399274599355,"GATA1",1,0.0285714285714286,18.238961038961
"GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","1/33","35/21066",0.0534344318527551,0.131389173282504,0.0853399274599355,"SNAI2",1,0.0285714285714286,18.238961038961
"GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","1/33","35/21066",0.0534344318527551,0.131389173282504,0.0853399274599355,"TFAP4",1,0.0285714285714286,18.238961038961
"GO:0070168","negative regulation of biomineral tissue development","1/33","35/21066",0.0534344318527551,0.131389173282504,0.0853399274599355,"GATA1",1,0.0285714285714286,18.238961038961
"GO:0030178","negative regulation of Wnt signaling pathway","2/33","239/21066",0.0537661254142013,0.131855021849113,0.0856425055330637,"GLI1/SNAI2",2,0.00836820083682008,5.34195511601369
"GO:0006536","glutamate metabolic process","1/33","36/21066",0.0549196994933268,0.133044335673838,0.0864149889348041,"NR1H4",1,0.0277777777777778,17.7323232323232
"GO:0072538","T-helper 17 type immune response","1/33","36/21066",0.0549196994933268,0.133044335673838,0.0864149889348041,"IRF4",1,0.0277777777777778,17.7323232323232
"GO:0110150","negative regulation of biomineralization","1/33","36/21066",0.0549196994933268,0.133044335673838,0.0864149889348041,"GATA1",1,0.0277777777777778,17.7323232323232
"GO:1904030","negative regulation of cyclin-dependent protein kinase activity","1/33","36/21066",0.0549196994933268,0.133044335673838,0.0864149889348041,"TFAP4",1,0.0277777777777778,17.7323232323232
"GO:0006333","chromatin assembly or disassembly","2/33","242/21066",0.0549686953215533,0.133044335673838,0.0864149889348041,"NFE2/TAL1",2,0.00826446280991736,5.27573253193088
"GO:0097191","extrinsic apoptotic signaling pathway","2/33","245/21066",0.0561808676936665,0.135624125916742,0.0880906149144113,"GATA1/SNAI2",2,0.00816326530612245,5.21113172541744
"GO:0003176","aortic valve development","1/33","37/21066",0.0564027070975454,0.135805998647856,0.088208744934507,"SNAI2",1,0.027027027027027,17.2530712530713
"GO:0071222","cellular response to lipopolysaccharide","2/33","246/21066",0.0565870399383014,0.135896854981361,0.0882677579621173,"CEBPE/NR1H4",2,0.00813008130081301,5.18994826311899
"GO:0002221","pattern recognition receptor signaling pathway","2/33","249/21066",0.0578118440848797,0.136882565212423,0.0889079967086876,"IRF4/NR1H4",2,0.00803212851405622,5.12741876597298
"GO:0043368","positive T cell selection","1/33","38/21066",0.0578834579970546,0.136882565212423,0.0889079967086876,"IRF4",1,0.0263157894736842,16.799043062201
"GO:0045740","positive regulation of DNA replication","1/33","38/21066",0.0578834579970546,0.136882565212423,0.0889079967086876,"GLI1",1,0.0263157894736842,16.799043062201
"GO:0048713","regulation of oligodendrocyte differentiation","1/33","38/21066",0.0578834579970546,0.136882565212423,0.0889079967086876,"SOX1",1,0.0263157894736842,16.799043062201
"GO:0051930","regulation of sensory perception of pain","1/33","38/21066",0.0578834579970546,0.136882565212423,0.0889079967086876,"ZFHX2",1,0.0263157894736842,16.799043062201
"GO:1903725","regulation of phospholipid metabolic process","1/33","38/21066",0.0578834579970546,0.136882565212423,0.0889079967086876,"NR1H4",1,0.0263157894736842,16.799043062201
"GO:0001649","osteoblast differentiation","2/33","250/21066",0.0582221944416706,0.137333267805162,0.0892007371652218,"GLI1/SNAI2",2,0.008,5.10690909090909
"GO:2001234","negative regulation of apoptotic signaling pathway","2/33","252/21066",0.0590459944226991,0.137453608942354,0.0892789011696206,"GATA1/SNAI2",2,0.00793650793650794,5.06637806637807
"GO:0010463","mesenchymal cell proliferation","1/33","39/21066",0.0593619555187446,0.137453608942354,0.0892789011696206,"PRRX1",1,0.0256410256410256,16.3682983682984
"GO:0010837","regulation of keratinocyte proliferation","1/33","39/21066",0.0593619555187446,0.137453608942354,0.0892789011696206,"SNAI2",1,0.0256410256410256,16.3682983682984
"GO:0048333","mesodermal cell differentiation","1/33","39/21066",0.0593619555187446,0.137453608942354,0.0892789011696206,"TAL1",1,0.0256410256410256,16.3682983682984
"GO:0051931","regulation of sensory perception","1/33","39/21066",0.0593619555187446,0.137453608942354,0.0892789011696206,"ZFHX2",1,0.0256410256410256,16.3682983682984
"GO:0060612","adipose tissue development","1/33","39/21066",0.0593619555187446,0.137453608942354,0.0892789011696206,"NR1H4",1,0.0256410256410256,16.3682983682984
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/33","39/21066",0.0593619555187446,0.137453608942354,0.0892789011696206,"SNAI2",1,0.0256410256410256,16.3682983682984
"GO:0007050","cell cycle arrest","2/33","253/21066",0.0594594360149772,0.137453608942354,0.0892789011696206,"TFAP4/ID2",2,0.00790513833992095,5.04635285662954
"GO:0042593","glucose homeostasis","2/33","255/21066",0.0602893823933276,0.137553693089931,0.089343907849248,"PAX6/NR1H4",2,0.00784313725490196,5.00677361853832
"GO:0033500","carbohydrate homeostasis","2/33","256/21066",0.0607058792034968,0.137553693089931,0.089343907849248,"PAX6/NR1H4",2,0.0078125,4.98721590909091
"GO:0002066","columnar/cuboidal epithelial cell development","1/33","40/21066",0.0608382029847589,0.137553693089931,0.089343907849248,"PAX6",1,0.025,15.9590909090909
"GO:0032703","negative regulation of interleukin-2 production","1/33","40/21066",0.0608382029847589,0.137553693089931,0.089343907849248,"NR1H4",1,0.025,15.9590909090909
"GO:0033146","regulation of intracellular estrogen receptor signaling pathway","1/33","40/21066",0.0608382029847589,0.137553693089931,0.089343907849248,"RUNX1",1,0.025,15.9590909090909
"GO:0034368","protein-lipid complex remodeling","1/33","40/21066",0.0608382029847589,0.137553693089931,0.089343907849248,"NR1H4",1,0.025,15.9590909090909
"GO:0034369","plasma lipoprotein particle remodeling","1/33","40/21066",0.0608382029847589,0.137553693089931,0.089343907849248,"NR1H4",1,0.025,15.9590909090909
"GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","1/33","40/21066",0.0608382029847589,0.137553693089931,0.089343907849248,"NR1H4",1,0.025,15.9590909090909
"GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","1/33","40/21066",0.0608382029847589,0.137553693089931,0.089343907849248,"RUNX1",1,0.025,15.9590909090909
"GO:0071219","cellular response to molecule of bacterial origin","2/33","259/21066",0.0619614164578168,0.138189982874374,0.0897571909432144,"CEBPE/NR1H4",2,0.00772200772200772,4.92944892944893
"GO:0006699","bile acid biosynthetic process","1/33","41/21066",0.0623122037125008,0.138189982874374,0.0897571909432144,"NR1H4",1,0.024390243902439,15.569844789357
"GO:0051567","histone H3-K9 methylation","1/33","41/21066",0.0623122037125008,0.138189982874374,0.0897571909432144,"MYB",1,0.024390243902439,15.569844789357
"GO:0055090","acylglycerol homeostasis","1/33","41/21066",0.0623122037125008,0.138189982874374,0.0897571909432144,"NR1H4",1,0.024390243902439,15.569844789357
"GO:0070328","triglyceride homeostasis","1/33","41/21066",0.0623122037125008,0.138189982874374,0.0897571909432144,"NR1H4",1,0.024390243902439,15.569844789357
"GO:0071398","cellular response to fatty acid","1/33","41/21066",0.0623122037125008,0.138189982874374,0.0897571909432144,"NR1H4",1,0.024390243902439,15.569844789357
"GO:0071548","response to dexamethasone","1/33","41/21066",0.0623122037125008,0.138189982874374,0.0897571909432144,"TFAP4",1,0.024390243902439,15.569844789357
"GO:2000036","regulation of stem cell population maintenance","1/33","41/21066",0.0623122037125008,0.138189982874374,0.0897571909432144,"TAL1",1,0.024390243902439,15.569844789357
"GO:0009954","proximal/distal pattern formation","1/33","42/21066",0.0637839610146407,0.139781872010808,0.0907911551583289,"GLI1",1,0.0238095238095238,15.1991341991342
"GO:0032733","positive regulation of interleukin-10 production","1/33","42/21066",0.0637839610146407,0.139781872010808,0.0907911551583289,"IRF4",1,0.0238095238095238,15.1991341991342
"GO:0034367","protein-containing complex remodeling","1/33","42/21066",0.0637839610146407,0.139781872010808,0.0907911551583289,"NR1H4",1,0.0238095238095238,15.1991341991342
"GO:0071364","cellular response to epidermal growth factor stimulus","1/33","42/21066",0.0637839610146407,0.139781872010808,0.0907911551583289,"SNAI2",1,0.0238095238095238,15.1991341991342
"GO:0098751","bone cell development","1/33","42/21066",0.0637839610146407,0.139781872010808,0.0907911551583289,"TAL1",1,0.0238095238095238,15.1991341991342
"GO:0021587","cerebellum morphogenesis","1/33","43/21066",0.0652534781991212,0.140674358815315,0.0913708434024414,"GLI1",1,0.0232558139534884,14.845665961945
"GO:0030279","negative regulation of ossification","1/33","43/21066",0.0652534781991212,0.140674358815315,0.0913708434024414,"GATA1",1,0.0232558139534884,14.845665961945
"GO:0030850","prostate gland development","1/33","43/21066",0.0652534781991212,0.140674358815315,0.0913708434024414,"GLI1",1,0.0232558139534884,14.845665961945
"GO:0032673","regulation of interleukin-4 production","1/33","43/21066",0.0652534781991212,0.140674358815315,0.0913708434024414,"IRF4",1,0.0232558139534884,14.845665961945
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","1/33","43/21066",0.0652534781991212,0.140674358815315,0.0913708434024414,"MYB",1,0.0232558139534884,14.845665961945
"GO:0045616","regulation of keratinocyte differentiation","1/33","43/21066",0.0652534781991212,0.140674358815315,0.0913708434024414,"RUNX1",1,0.0232558139534884,14.845665961945
"GO:1905314","semi-lunar valve development","1/33","43/21066",0.0652534781991212,0.140674358815315,0.0913708434024414,"SNAI2",1,0.0232558139534884,14.845665961945
"GO:0003197","endocardial cushion development","1/33","44/21066",0.0667207585691646,0.142184237226702,0.0923515399916809,"SNAI2",1,0.0227272727272727,14.5082644628099
"GO:0021983","pituitary gland development","1/33","44/21066",0.0667207585691646,0.142184237226702,0.0923515399916809,"GLI1",1,0.0227272727272727,14.5082644628099
"GO:0031062","positive regulation of histone methylation","1/33","44/21066",0.0667207585691646,0.142184237226702,0.0923515399916809,"MYB",1,0.0227272727272727,14.5082644628099
"GO:0032633","interleukin-4 production","1/33","44/21066",0.0667207585691646,0.142184237226702,0.0923515399916809,"IRF4",1,0.0227272727272727,14.5082644628099
"GO:0034383","low-density lipoprotein particle clearance","1/33","44/21066",0.0667207585691646,0.142184237226702,0.0923515399916809,"NR1H4",1,0.0227272727272727,14.5082644628099
"GO:1901617","organic hydroxy compound biosynthetic process","2/33","271/21066",0.0670723813625178,0.142605728263885,0.092625306951618,"NR1H4/SNAI2",2,0.00738007380073801,4.71117074807112
"GO:0001974","blood vessel remodeling","1/33","45/21066",0.0681858054232803,0.143329346093834,0.0930953113787238,"EPAS1",1,0.0222222222222222,14.1858585858586
"GO:0032620","interleukin-17 production","1/33","45/21066",0.0681858054232803,0.143329346093834,0.0930953113787238,"NR1H4",1,0.0222222222222222,14.1858585858586
"GO:0071634","regulation of transforming growth factor beta production","1/33","45/21066",0.0681858054232803,0.143329346093834,0.0930953113787238,"MYB",1,0.0222222222222222,14.1858585858586
"GO:2000273","positive regulation of signaling receptor activity","1/33","45/21066",0.0681858054232803,0.143329346093834,0.0930953113787238,"TAL1",1,0.0222222222222222,14.1858585858586
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","1/33","45/21066",0.0681858054232803,0.143329346093834,0.0930953113787238,"RUNX1",1,0.0222222222222222,14.1858585858586
"GO:0031018","endocrine pancreas development","1/33","46/21066",0.069648622055269,0.14476294315075,0.0940264616842433,"PAX6",1,0.0217391304347826,13.8774703557312
"GO:0048512","circadian behavior","1/33","46/21066",0.069648622055269,0.14476294315075,0.0940264616842433,"ID2",1,0.0217391304347826,13.8774703557312
"GO:0048566","embryonic digestive tract development","1/33","46/21066",0.069648622055269,0.14476294315075,0.0940264616842433,"ID2",1,0.0217391304347826,13.8774703557312
"GO:0060251","regulation of glial cell proliferation","1/33","46/21066",0.069648622055269,0.14476294315075,0.0940264616842433,"MYB",1,0.0217391304347826,13.8774703557312
"GO:0070849","response to epidermal growth factor","1/33","46/21066",0.069648622055269,0.14476294315075,0.0940264616842433,"SNAI2",1,0.0217391304347826,13.8774703557312
"GO:0007622","rhythmic behavior","1/33","47/21066",0.0711092117542305,0.145194359683197,0.0943066754542542,"ID2",1,0.0212765957446809,13.5822050290135
"GO:0021575","hindbrain morphogenesis","1/33","47/21066",0.0711092117542305,0.145194359683197,0.0943066754542542,"GLI1",1,0.0212765957446809,13.5822050290135
"GO:0021695","cerebellar cortex development","1/33","47/21066",0.0711092117542305,0.145194359683197,0.0943066754542542,"GLI1",1,0.0212765957446809,13.5822050290135
"GO:0034142","toll-like receptor 4 signaling pathway","1/33","47/21066",0.0711092117542305,0.145194359683197,0.0943066754542542,"NR1H4",1,0.0212765957446809,13.5822050290135
"GO:0048146","positive regulation of fibroblast proliferation","1/33","47/21066",0.0711092117542305,0.145194359683197,0.0943066754542542,"MYB",1,0.0212765957446809,13.5822050290135
"GO:0048701","embryonic cranial skeleton morphogenesis","1/33","47/21066",0.0711092117542305,0.145194359683197,0.0943066754542542,"PRRX1",1,0.0212765957446809,13.5822050290135
"GO:0055023","positive regulation of cardiac muscle tissue growth","1/33","47/21066",0.0711092117542305,0.145194359683197,0.0943066754542542,"GLI1",1,0.0212765957446809,13.5822050290135
"GO:0071604","transforming growth factor beta production","1/33","47/21066",0.0711092117542305,0.145194359683197,0.0943066754542542,"MYB",1,0.0212765957446809,13.5822050290135
"GO:0021700","developmental maturation","2/33","283/21066",0.0723204409904794,0.147019843855646,0.0954923643733938,"TAL1/EPAS1",2,0.00706713780918728,4.51140379055573
"GO:0071216","cellular response to biotic stimulus","2/33","283/21066",0.0723204409904794,0.147019843855646,0.0954923643733938,"CEBPE/NR1H4",2,0.00706713780918728,4.51140379055573
"GO:0001894","tissue homeostasis","2/33","286/21066",0.073653107718519,0.149173894938109,0.096891464151023,"GATA1/EPAS1",2,0.00699300699300699,4.46408137317228
"GO:0002067","glandular epithelial cell differentiation","1/33","49/21066",0.0740237234860088,0.149173894938109,0.096891464151023,"PAX6",1,0.0204081632653061,13.0278293135436
"GO:0036037","CD8-positive, alpha-beta T cell activation","1/33","49/21066",0.0740237234860088,0.149173894938109,0.096891464151023,"RUNX1",1,0.0204081632653061,13.0278293135436
"GO:0072132","mesenchyme morphogenesis","1/33","49/21066",0.0740237234860088,0.149173894938109,0.096891464151023,"SNAI2",1,0.0204081632653061,13.0278293135436
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","2/33","289/21066",0.0749938336519107,0.150468351553134,0.0977322399232304,"GATA1/TAL1",2,0.0069204152249135,4.41774142812205
"GO:0046883","regulation of hormone secretion","2/33","290/21066",0.0754425160102611,0.150468351553134,0.0977322399232304,"MYB/NR1H4",2,0.00689655172413793,4.4025078369906
"GO:0033628","regulation of cell adhesion mediated by integrin","1/33","50/21066",0.0754776520735787,0.150468351553134,0.0977322399232304,"SNAI2",1,0.02,12.7672727272727
"GO:0043616","keratinocyte proliferation","1/33","50/21066",0.0754776520735787,0.150468351553134,0.0977322399232304,"SNAI2",1,0.02,12.7672727272727
"GO:0045058","T cell selection","1/33","50/21066",0.0754776520735787,0.150468351553134,0.0977322399232304,"IRF4",1,0.02,12.7672727272727
"GO:1903532","positive regulation of secretion by cell","2/33","291/21066",0.0758920791044146,0.150969865514576,0.0980579833921959,"MYB/NR1H4",2,0.00687285223367698,4.38737894407998
"GO:0021879","forebrain neuron differentiation","1/33","51/21066",0.076929366837643,0.151730900124457,0.0985522907752111,"SOX1",1,0.0196078431372549,12.5169340463458
"GO:0045581","negative regulation of T cell differentiation","1/33","51/21066",0.076929366837643,0.151730900124457,0.0985522907752111,"RUNX1",1,0.0196078431372549,12.5169340463458
"GO:0060421","positive regulation of heart growth","1/33","51/21066",0.076929366837643,0.151730900124457,0.0985522907752111,"GLI1",1,0.0196078431372549,12.5169340463458
"GO:2000179","positive regulation of neural precursor cell proliferation","1/33","51/21066",0.076929366837643,0.151730900124457,0.0985522907752111,"GLI1",1,0.0196078431372549,12.5169340463458
"GO:0050870","positive regulation of T cell activation","2/33","294/21066",0.0772460162486288,0.152031968285518,0.0987478406396595,"MYB/RUNX1",2,0.00680272108843537,4.3426097711812
"GO:0032330","regulation of chondrocyte differentiation","1/33","52/21066",0.0783788710438937,0.153285260459261,0.0995618792740555,"SNAI2",1,0.0192307692307692,12.2762237762238
"GO:0061647","histone H3-K9 modification","1/33","52/21066",0.0783788710438937,0.153285260459261,0.0995618792740555,"MYB",1,0.0192307692307692,12.2762237762238
"GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","1/33","52/21066",0.0783788710438937,0.153285260459261,0.0995618792740555,"MYB",1,0.0192307692307692,12.2762237762238
"GO:0006775","fat-soluble vitamin metabolic process","1/33","53/21066",0.0798261679533612,0.154809325717083,0.100551790507207,"SNAI2",1,0.0188679245283019,12.0445969125214
"GO:0008206","bile acid metabolic process","1/33","53/21066",0.0798261679533612,0.154809325717083,0.100551790507207,"NR1H4",1,0.0188679245283019,12.0445969125214
"GO:0030225","macrophage differentiation","1/33","53/21066",0.0798261679533612,0.154809325717083,0.100551790507207,"CEBPE",1,0.0188679245283019,12.0445969125214
"GO:1903053","regulation of extracellular matrix organization","1/33","53/21066",0.0798261679533612,0.154809325717083,0.100551790507207,"RUNX1",1,0.0188679245283019,12.0445969125214
"GO:0015850","organic hydroxy compound transport","2/33","301/21066",0.0804353496734841,0.155665071288768,0.101107614576932,"MYB/NR1H4",2,0.00664451827242525,4.24161884627001
"GO:0048511","rhythmic process","2/33","302/21066",0.0808943612247107,0.156227235115222,0.101472751360821,"KLF10/ID2",2,0.00662251655629139,4.22757375075256
"GO:0033044","regulation of chromosome organization","2/33","303/21066",0.0813542101647138,0.156463387598941,0.101626137178896,"MYB/TAL1",2,0.0066006600660066,4.21362136213621
"GO:0072331","signal transduction by p53 class mediator","2/33","303/21066",0.0813542101647138,0.156463387598941,0.101626137178896,"TFAP4/SNAI2",2,0.0066006600660066,4.21362136213621
"GO:0001709","cell fate determination","1/33","55/21066",0.082714152902796,0.157769587944222,0.102474540741606,"PRRX1",1,0.0181818181818182,11.6066115702479
"GO:0003179","heart valve morphogenesis","1/33","55/21066",0.082714152902796,0.157769587944222,0.102474540741606,"SNAI2",1,0.0181818181818182,11.6066115702479
"GO:0006584","catecholamine metabolic process","1/33","55/21066",0.082714152902796,0.157769587944222,0.102474540741606,"EPAS1",1,0.0181818181818182,11.6066115702479
"GO:0009712","catechol-containing compound metabolic process","1/33","55/21066",0.082714152902796,0.157769587944222,0.102474540741606,"EPAS1",1,0.0181818181818182,11.6066115702479
"GO:0060135","maternal process involved in female pregnancy","1/33","56/21066",0.0841548474415716,0.160187974493505,0.104045331755277,"KLF1",1,0.0178571428571429,11.3993506493506
"GO:0010559","regulation of glycoprotein biosynthetic process","1/33","57/21066",0.085593347681192,0.162259781800542,0.105391012536093,"GATA1",1,0.0175438596491228,11.1993620414673
"GO:0071385","cellular response to glucocorticoid stimulus","1/33","57/21066",0.085593347681192,0.162259781800542,0.105391012536093,"TFAP4",1,0.0175438596491228,11.1993620414673
